video_id,title,views,comment_author,comment_text,comment_likes
L1QlVr686Bg,What actually prints to the console and why? Go!,5356,@GoogleDevelopers,"Answer: The output is: [1, NaN, NaN]
Here’s why: Array.map passes three arguments to the callback: the current element, the index, and the whole array. parseInt takes two arguments: the string to parse and the radix (number base). When you write [""1"", ""2"", ""3""].map(parseInt), the index gets passed as the radix.
Fix: Use an arrow function so you only pass the string.
const result = [""1"", ""2"", ""3""].map(str => parseInt(str));
or even better, use Number:
const result = [""1"", ""2"", ""3""].map(Number); // [1, 2, 3]",1
L1QlVr686Bg,What actually prints to the console and why? Go!,5356,@GoogleDevelopers,Hint: Remember that Array.map passes more than one argument into the callback. How many parameters does parseInt expect?,3
L1QlVr686Bg,What actually prints to the console and why? Go!,5356,@CodeCecil,"TLDR; [""1"", ""2"", ""3""].map(parseInt) == [""1"", ""2"", ""3""].map((num, idx) => parseInt(num, idx));

The radix provided is the index of the string in the array being iterated over. So ""2"" with a radix of 1 is NaN because 2 is not a valid integer in a base 1 number system. ""1"" is valid because the radix is set to 0 which causes parseInt to chose the best radix based on the string's value. Since there is not leading whitespace, sign or anything else, it is defaulted to base 10 so that is why ""1"" -> 1",3
L1QlVr686Bg,What actually prints to the console and why? Go!,5356,@siddharth_shankar91,This is because when suppose we use .map(parseInt) the parseInt function recieves two arguments for each element first the string to be converted and index of array element to be used as radix parameter in the above. This causes invalid parsing for non decimal bases. Solution may be to use correct way to map strings to numbers.....like .map( Number) etc...,0
UCGOR7gZunIWOnKuX1cC0bEg,784000,589029624,1651,0,IczE5RpCgUI,Phát Hiện Bí Ẩn Bên Trong Ngọn Hải Đăng Ma Lúc Nửa Đêm Trong Chuyến Đi Phượt Bất Ổn Bằng Xe Cào Cào,30522,👍👍👍👍,0
UCGOR7gZunIWOnKuX1cC0bEg,784000,589029624,1651,0,IczE5RpCgUI,Phát Hiện Bí Ẩn Bên Trong Ngọn Hải Đăng Ma Lúc Nửa Đêm Trong Chuyến Đi Phượt Bất Ổn Bằng Xe Cào Cào,30522,Đầu tiên,0
UCGOR7gZunIWOnKuX1cC0bEg,784000,589029624,1651,0,IczE5RpCgUI,Phát Hiện Bí Ẩn Bên Trong Ngọn Hải Đăng Ma Lúc Nửa Đêm Trong Chuyến Đi Phượt Bất Ổn Bằng Xe Cào Cào,30522,🎉,0
UCGOR7gZunIWOnKuX1cC0bEg,784000,589029624,1651,0,IczE5RpCgUI,Phát Hiện Bí Ẩn Bên Trong Ngọn Hải Đăng Ma Lúc Nửa Đêm Trong Chuyến Đi Phượt Bất Ổn Bằng Xe Cào Cào,30522,Anh ghim em đi,0
UCGOR7gZunIWOnKuX1cC0bEg,784000,589029624,1651,0,IczE5RpCgUI,Phát Hiện Bí Ẩn Bên Trong Ngọn Hải Đăng Ma Lúc Nửa Đêm Trong Chuyến Đi Phượt Bất Ổn Bằng Xe Cào Cào,30522,Anh 0:26,0
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,aTX_jw5Qcxw,BREAKFAST | LULAH | ORCHIDS | GATORS | BALLS AND BIRD SEED BARK #recipesforhealthy,16366,"i have just started the video, but i have to say that you are GLOWING!! you are simply beautiful. i love all your videos and was sad when you cut back. i am so sorry about your loss. my heart really broke for you. PLEASE keep the videos coming. you are such an inspiration for me! thank you, tammy!! 💕💕💕",40
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,aTX_jw5Qcxw,BREAKFAST | LULAH | ORCHIDS | GATORS | BALLS AND BIRD SEED BARK #recipesforhealthy,16366,I’ve been watching Athlean-X for a few years and have found Jeff to be one of the most knowledgeable people regarding exercise.  Also enjoy the banter between him and his side kick Jesse.,5
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,aTX_jw5Qcxw,BREAKFAST | LULAH | ORCHIDS | GATORS | BALLS AND BIRD SEED BARK #recipesforhealthy,16366,"It's so great to see  ""keep your balls under control"" Tammy back!The cliché that laughter is a great medicine is true. Appreciate you and everything you share here. Keep up the good work!💪👊",13
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,aTX_jw5Qcxw,BREAKFAST | LULAH | ORCHIDS | GATORS | BALLS AND BIRD SEED BARK #recipesforhealthy,16366,I’m an orchid junkie and I can say there is a learning curve. I have mine all in the house I live in North Florida and we get too cold. I love to go to homedepot or grocery store or nursery and rescue them from death. Happy to see you face  back on here. Big hug I know it’s hard and a big adjustment but it’s the path we travel being fur moms.,2
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,aTX_jw5Qcxw,BREAKFAST | LULAH | ORCHIDS | GATORS | BALLS AND BIRD SEED BARK #recipesforhealthy,16366,What a great video!  Loved it!  Thank you for the recipes.  Can't wait to try them.,9
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,aTX_jw5Qcxw,BREAKFAST | LULAH | ORCHIDS | GATORS | BALLS AND BIRD SEED BARK #recipesforhealthy,16366,"Thank you so much for the recipes. My husband, recently diagnosed diabetic, watched with me. We are excited to try these treats out! It is so good to have you back.",4
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,aTX_jw5Qcxw,BREAKFAST | LULAH | ORCHIDS | GATORS | BALLS AND BIRD SEED BARK #recipesforhealthy,16366,You look gorgeous and radiant Tammy!!!❤,12
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,aTX_jw5Qcxw,BREAKFAST | LULAH | ORCHIDS | GATORS | BALLS AND BIRD SEED BARK #recipesforhealthy,16366,Lucky Lou! These treats look delicious. I am going to make them as well. Love when you share recipes and what you are eating to stay so gorgeous.,4
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,aTX_jw5Qcxw,BREAKFAST | LULAH | ORCHIDS | GATORS | BALLS AND BIRD SEED BARK #recipesforhealthy,16366,Do you have a video showing how you plant the orchid in the trees? I’d love to see that! 🌺,7
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,aTX_jw5Qcxw,BREAKFAST | LULAH | ORCHIDS | GATORS | BALLS AND BIRD SEED BARK #recipesforhealthy,16366,"Tammy, we are so glad to see you back. We definitely missed seeing that sweet, kind, funny and Beautiful face! You make all of us Mature ladies feel just as Beautiful.  You share so many things with us, to keep us being our best selves. Thank you for everything you do and i hope you have a Lovely week! 🎉",4
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,XGMlLGZVcDU,HAUL | BEAUTY | SLEEP | LIFE CHIT CHAT #itsallaboutagoodlife,48598,Tammy- where are you !,9
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,XGMlLGZVcDU,HAUL | BEAUTY | SLEEP | LIFE CHIT CHAT #itsallaboutagoodlife,48598,"Tammy, I have watched your channel for some time, but every time I see you, I think you just become more beautiful. Thank you for being an inspiration to all of us with your health and beauty advice.",73
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,XGMlLGZVcDU,HAUL | BEAUTY | SLEEP | LIFE CHIT CHAT #itsallaboutagoodlife,48598,"Tammy, you are delightful. I am always happier after I watch you. Not to mention having joyful colors and fun new makeup to try",13
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,XGMlLGZVcDU,HAUL | BEAUTY | SLEEP | LIFE CHIT CHAT #itsallaboutagoodlife,48598,"Hey Tammy! I don't usually comment on someone's weight, but I must say I think the little bit of extra pounds adds a fullness to your face that actually makes you look younger! Loving the hair. I take a liquid magnesium glycinate for sleep....absolutely saved me. I can't do melatonin; it makes me have the weirdest dreams.",25
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,XGMlLGZVcDU,HAUL | BEAUTY | SLEEP | LIFE CHIT CHAT #itsallaboutagoodlife,48598,I’d love a video on sleep. I struggle so much and feel like I have tried everything. I average 4 hours a night.,31
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,XGMlLGZVcDU,HAUL | BEAUTY | SLEEP | LIFE CHIT CHAT #itsallaboutagoodlife,48598,It's nice to see you again Tammy and your dog relaxing in the background.,7
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,XGMlLGZVcDU,HAUL | BEAUTY | SLEEP | LIFE CHIT CHAT #itsallaboutagoodlife,48598,"So pretty in lavender, and hair is lovely.  Best to you always.",28
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,XGMlLGZVcDU,HAUL | BEAUTY | SLEEP | LIFE CHIT CHAT #itsallaboutagoodlife,48598,I can tell in your face. It’s a little fuller. You look more beautiful than ever!💕,12
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,XGMlLGZVcDU,HAUL | BEAUTY | SLEEP | LIFE CHIT CHAT #itsallaboutagoodlife,48598,"Hey Tammy,  hope you are doing well.  I have really missed your videos.  We all hope to see you back soon.",8
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,XGMlLGZVcDU,HAUL | BEAUTY | SLEEP | LIFE CHIT CHAT #itsallaboutagoodlife,48598,"Tammy always love your videos, so interesting and light hearted.  I am interested in a sleep video please.  You look amazing, makeup, hair stunning.  X",11
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,eoAP4NrI5xc,GET OUT THE DOOR FAVORITES | I WAS CHOKING | FUNNY STORIES #itsallabouttheglow,26576,"I cannot tell you how much I enjoyed this video!! From the menopausal symptoms to Lulah’s little eccentricities! That is every day life! The makeup is beautiful. I did get a good laugh at Lou not waking up because my husband is the same way lol! 
Great video!",17
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,eoAP4NrI5xc,GET OUT THE DOOR FAVORITES | I WAS CHOKING | FUNNY STORIES #itsallabouttheglow,26576,"You are just the BEST! So beautiful, so real, great sense of humor. ❤❤❤",5
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,eoAP4NrI5xc,GET OUT THE DOOR FAVORITES | I WAS CHOKING | FUNNY STORIES #itsallabouttheglow,26576,I love how up close you got to the camera. Thank you so much,3
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,eoAP4NrI5xc,GET OUT THE DOOR FAVORITES | I WAS CHOKING | FUNNY STORIES #itsallabouttheglow,26576,I missed you so glad your back,12
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,eoAP4NrI5xc,GET OUT THE DOOR FAVORITES | I WAS CHOKING | FUNNY STORIES #itsallabouttheglow,26576,"Hope you feel better and better!!
Tammy I really enjoyed your out of the door look!! Just gorgeous!",5
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,eoAP4NrI5xc,GET OUT THE DOOR FAVORITES | I WAS CHOKING | FUNNY STORIES #itsallabouttheglow,26576,"Enjoyed seeing you today, Tammy! I would LOVE 2 videos a week! Makeup, clothes, food, exercise, I love them all! 🥰",4
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,eoAP4NrI5xc,GET OUT THE DOOR FAVORITES | I WAS CHOKING | FUNNY STORIES #itsallabouttheglow,26576,"I appreciated that you shared some of your menopause symtoms. None of my friends have experienced anything c!ose to what I have over the last 10 years. Now I don't feel like I'm the only one. I'm fairly new to your channel and love the commentary, humor, and all the skincare and beauty tips. Hope you feel 100% better soon!",6
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,eoAP4NrI5xc,GET OUT THE DOOR FAVORITES | I WAS CHOKING | FUNNY STORIES #itsallabouttheglow,26576,I’m 56 and I’m so inspired by you. You are such a beauty - inside and out. I love your content. 🌷,12
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,eoAP4NrI5xc,GET OUT THE DOOR FAVORITES | I WAS CHOKING | FUNNY STORIES #itsallabouttheglow,26576,I have missed these GRWM's! I hope you're feeling better soon.,6
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,eoAP4NrI5xc,GET OUT THE DOOR FAVORITES | I WAS CHOKING | FUNNY STORIES #itsallabouttheglow,26576,"Yes, it is ok to love our age - I wish more women would embrace their age.  I appreciate every year God gives me as most of my family died before age 60.  I feel blessed!   Beautiful look Tammy.",8
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,AhbLlBRehwc,DO YOU KNOW THE MUFFIN MAN | SEEDS | A HEART SURGEON #healthylife,23163,"MUFFINS 
Preheat oven to 350 F
Line muffin pan with muffin inserts

DRY INGREDIENTS
2 1/2 cups almond flour
2 T coconut flour
1 teaspoon of baking soda
1/4 teaspoons of salt
Whisk well! Set aside!

WET INGREDIENTS
3 large eggs room temperature 
1/3 cup Maple Syrup
1/4 cup melted EV coconut
1 teaspoons vanilla
1 Teaspoon apple cider vinegar 

Blend wet ingredients until creamy.  

Pour wet into the dry mixture folding …do not over mix.

ADD 1 cup of FROZEN blueberries…I used wild. 

Fill muffin cups 3/4 of the way…Bake for 22-25 minutes.
Add a sprinkle of cinnamon if you like.

Coconut Chia Seed Pudding
1/3 cup Maple syrup ( or Honey)
1 small bag of frozen fruit
2 cups of coconut milk ( I use So Delicious unsweetened )
1 scoop of protein powder ( I used Orgain )
2 teaspoons of vanilla
1 1/4 cup of Chia seeds

In a blender add Maple syrup, bag of fruit, coconut milk , protein powder and vanilla…blend well.
Pour over chia seeds in large bowl….whisk until fully incorporated…cover and refrigerate for at least 4 hours…I like overnight

Chocolate Seed Bark
(preheat oven to 325 F) Line a baking sheet with parchment paper 
1/2 cup of  (UNSALTED) each |  pumpkin seeds, slivered almonds, chopped pistachios, sunflower seeds, sesame seeds ( or any seed/nut blend you like ) and a 1/2 cup of unsweetened coconut chips or shredded 
1/4 cup of maple syrup 
2 Tablespoons coconut oil ( melted)
2 Tablespoons of Tahini

Mix together in a bowl until well incorporated.  
Spread mixture on the lined baking sheet using a spatula to flatten mixture to a thin layer…( the thinner the crispier) press it all together leaving no gaps in the seed layer . 

Bake for 15-25 minutes ( this depends on your oven, and the thickness or thinness of your seed layer …..you want it golden on the top and the edges ) Keep watch at the 15 minute mark, you do not want to burn it.

For the chocolate top layer:
Melt 1 cup of sugar free chocolate chips with 2 Tablespoons of coconut oil 
You want to be able to pour on top of your seeds layer and spread easily

When seed layer is finished baking…remove and pour chocolate layer over the top..spreading to cover the top completely…TOP with a sprinkle of flaky sea salt …(if you use salted seeds and nuts…OMIT SALT)

Allow the crunch seed layer to cool down…then place in the refrigerator to cool completely ( about 15 minutes is good)

Break into pieces. Store in the refrigerator (ENJOY)",17
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,AhbLlBRehwc,DO YOU KNOW THE MUFFIN MAN | SEEDS | A HEART SURGEON #healthylife,23163,Would love to see more of these videos!  So inspiring.  Please add and explain your macro count and how the food items fits within the macro count.  Thank you :)  XO,15
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,AhbLlBRehwc,DO YOU KNOW THE MUFFIN MAN | SEEDS | A HEART SURGEON #healthylife,23163,"Hi Dearest Tammy -  PLEASE PLEASE do a video recap your macro diet, exercise routine, sleep, etc.  Thank you so much!",10
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,AhbLlBRehwc,DO YOU KNOW THE MUFFIN MAN | SEEDS | A HEART SURGEON #healthylife,23163,I loved every single thing about this video! You are delightful!,13
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,AhbLlBRehwc,DO YOU KNOW THE MUFFIN MAN | SEEDS | A HEART SURGEON #healthylife,23163,"“Keeping it real”…. you are the BEST !!  Love you, Tammy !!  You always make me giggle !  I have gained weight too over the winter… I need to get back-on-track.  I will watch your videos from the past for motivation….. thank you !",9
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,AhbLlBRehwc,DO YOU KNOW THE MUFFIN MAN | SEEDS | A HEART SURGEON #healthylife,23163,"So good to see you Beautiful lady! We are missing seeing you every Sunday, even more then Sunday would be good!! Thank you for sharing these receipes with us. The muffins look so good!",5
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,AhbLlBRehwc,DO YOU KNOW THE MUFFIN MAN | SEEDS | A HEART SURGEON #healthylife,23163,"I enjoyed this video  - home baking with Tammy 😊 The Blueberry muffins looked so yummy.  When I make my smoothie with collagen powder ... I use either fresh or frozen blueberries, and other fruit with yogurt and granola.  When you mentioned about artificial sweeteners  -  some sugar free candies and other products have Maltitol -  this is a sugar alcohol used as a sugar substitute and... laxative 😮  Take care everyone 🌹",2
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,AhbLlBRehwc,DO YOU KNOW THE MUFFIN MAN | SEEDS | A HEART SURGEON #healthylife,23163,"Thanks for this helpful, relatable video! I, too, haven't been getting my steps in due to the cold weather. Today, however, was beautiful here in Germantown, Maryland, and I walked 12 miles + did strength training! I was loving every minute of that walk! This week will continue to be nice outside, so that makes me happy! I sure do love you, Tammy, and your supportive community of beautiful ladies! ❤",4
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,AhbLlBRehwc,DO YOU KNOW THE MUFFIN MAN | SEEDS | A HEART SURGEON #healthylife,23163,"Tammy, I buy siggi’s plant-based coconut blend yogurt. It tastes delicious and has 10g of protein. Target carries it.",3
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,AhbLlBRehwc,DO YOU KNOW THE MUFFIN MAN | SEEDS | A HEART SURGEON #healthylife,23163,"You look fabulous! The nine pounds didn’t hurt you at all. Love your cooking videos, hope to see more of them. I gave a few of your recipes to a friend who had a heart emergency, and she loved them.",7
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,jstLBxZbd9Q,IN A FUNK | HAYES WALKER | NEW LASER #menopausechat,57651,I can't understand why anybody would say anything negative about the way you look. I think that you are so beautiful; so vibrant looking!!!,394
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,jstLBxZbd9Q,IN A FUNK | HAYES WALKER | NEW LASER #menopausechat,57651,Growing old is a privilege. Doing so while looking as drop dead gorgeous like you do is a rare blessing ❤️,32
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,jstLBxZbd9Q,IN A FUNK | HAYES WALKER | NEW LASER #menopausechat,57651,Your hair is magnificent and so are you. 🥰,255
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,jstLBxZbd9Q,IN A FUNK | HAYES WALKER | NEW LASER #menopausechat,57651,People are jealous. You are absolutely beautiful. Negative comments say more about the person leaving them than about you.,97
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,jstLBxZbd9Q,IN A FUNK | HAYES WALKER | NEW LASER #menopausechat,57651,"Can you say “65” Tammy?  It was like I went to bed young and woke up old!  I actually talked about it in one of my first videos.  It’s a real thing.  And then you remember who you really are and get your second wind.  And we know not to let faceless commenters ruin our days but it happens.  About 3 weeks ago one, and I mean only one, viewer told me how old I looked with my gray hair and wearing it up and it's been all I could think about until recently. I let one person control my feelings about myself!  You do what you want to do with your hair color. You would be beautiful if you shaved your head!  Precious children too…patti🌷🌿",106
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,jstLBxZbd9Q,IN A FUNK | HAYES WALKER | NEW LASER #menopausechat,57651,"I’m 66 and struggle daily with my hair loss (my scalp is clearly visible), and I would do almost anything to have your hair. I also have a slippage at L5-S1 that prevents me from taking walks. You are blessed, Tammy. It’s all relative.",4
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,jstLBxZbd9Q,IN A FUNK | HAYES WALKER | NEW LASER #menopausechat,57651,"I absolutely love, love your hair!!! You’re looking the very best I have ever seen you look!!!",149
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,jstLBxZbd9Q,IN A FUNK | HAYES WALKER | NEW LASER #menopausechat,57651,"I have watched you for years and I have never been disappointed in any of your content.  Your honesty, sense of humour and real life experiences are invaluable.  I think you look fabulous darling!!",9
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,jstLBxZbd9Q,IN A FUNK | HAYES WALKER | NEW LASER #menopausechat,57651,"No one would be disappointed in you if you decide to color your hair. People that follow you and watch you and listen to you are always going to do so if they are truly a subscriber that loves what do on your channel. If the color of your hair is the only reason they’re here, something is very wrong. You do what makes you happy. I’ll still be here. 😊",75
UCjJE4Aj8YGun0wJ3S7W-RsA,351000,28070690,1212,0,jstLBxZbd9Q,IN A FUNK | HAYES WALKER | NEW LASER #menopausechat,57651,Tammy I am one of those women who SWEARS I will ALWAYS colour my hair - and I don’t typically like grey hair on most women.  YOU are an EXCEPTION. You’re ABSOLUTELY STUNNING in every way. Thank you for sharing your struggles.  Take care of yourself- and so happy you’re back! ❤,26
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,teZ99hbyMi0,Ricky Gervais VS Tories | POLITICS | Universal Comedy,9662,It was a jackit 😂😂😂😂😂😂,0
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,teZ99hbyMi0,Ricky Gervais VS Tories | POLITICS | Universal Comedy,9662,"is he talking about the creators of 
the inbetweeners?",0
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,teZ99hbyMi0,Ricky Gervais VS Tories | POLITICS | Universal Comedy,9662,"Masturbation... So sad that it is still a taboo. 
Yet the jokes are hilarious.
And men:you won't get hairy palms, but great relaxation... 🎉",1
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,teZ99hbyMi0,Ricky Gervais VS Tories | POLITICS | Universal Comedy,9662,"""ugh, bloooody toooories"" - british comedy for decades. 
Such a soft safe target",0
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,teZ99hbyMi0,Ricky Gervais VS Tories | POLITICS | Universal Comedy,9662,Funny guy. 25 oct 25,3
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,OFjgBk6iOzk,Alan Carr – Britain’s Funniest Traitor (Best of Spexy Beast),4579,"Love this Guy, thank you.",2
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,OFjgBk6iOzk,Alan Carr – Britain’s Funniest Traitor (Best of Spexy Beast),4579,Pmsl you are hilarious and love your travelling xx,0
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,OFjgBk6iOzk,Alan Carr – Britain’s Funniest Traitor (Best of Spexy Beast),4579,Great Yarmouth and their accent is hilarious x,0
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,HzaN-F4V3i0,The Joke That Got Jason Manford In Heaps Of Trouble | First World Problems | Universal Comedy,63833,"""Just because you're offended, doesn't mean you're right""

R. Gervais",12
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,HzaN-F4V3i0,The Joke That Got Jason Manford In Heaps Of Trouble | First World Problems | Universal Comedy,63833,I thought he was gonna say that it was abuse to make a cat live in Cov 🤣🤣🤣🤣,9
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,HzaN-F4V3i0,The Joke That Got Jason Manford In Heaps Of Trouble | First World Problems | Universal Comedy,63833,"""My parents have been together 35 years"" ... And I put them in a wheelie bin to see how they like it! 😂",1
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,HzaN-F4V3i0,The Joke That Got Jason Manford In Heaps Of Trouble | First World Problems | Universal Comedy,63833,"A society where comedians get in trouble for doing their job, is no society of mine. I wish we would stop pandering to terminally offended narcissists.",15
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,HzaN-F4V3i0,The Joke That Got Jason Manford In Heaps Of Trouble | First World Problems | Universal Comedy,63833,The funniest thing is him saying 4million watch BBC😂😂😂😂,0
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,HzaN-F4V3i0,The Joke That Got Jason Manford In Heaps Of Trouble | First World Problems | Universal Comedy,63833,Uhhh fired because of sexting not cat issues,7
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,HzaN-F4V3i0,The Joke That Got Jason Manford In Heaps Of Trouble | First World Problems | Universal Comedy,63833,147 people complained because they were expecting comedy and they got Manford.,6
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,HzaN-F4V3i0,The Joke That Got Jason Manford In Heaps Of Trouble | First World Problems | Universal Comedy,63833,I thought it was inappropriate sexting that got him banned,6
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,HzaN-F4V3i0,The Joke That Got Jason Manford In Heaps Of Trouble | First World Problems | Universal Comedy,63833,I thought he was pretty funny.,4
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,HzaN-F4V3i0,The Joke That Got Jason Manford In Heaps Of Trouble | First World Problems | Universal Comedy,63833,First funny thing he's said,2
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,enmQSVfE13Q,Sean Lock Monkeying Around For 8 Minutes Straight | Purple Van Man | Universal Comedy,6055,"I have ranted to numerous people about the second thumb thing, and so far, everybody I told about it looked at me like I was a madman.
I finally feel seen.",6
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,enmQSVfE13Q,Sean Lock Monkeying Around For 8 Minutes Straight | Purple Van Man | Universal Comedy,6055,Awesome ❤🎉,0
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,enmQSVfE13Q,Sean Lock Monkeying Around For 8 Minutes Straight | Purple Van Man | Universal Comedy,6055,"Sean Lock Monkeying Around For 8 Minutes Straight | Purple Van Man | Universal Comedy    0431am   30/9/25    poor sean. i thought he was funny.... he was featured on that comedy seires, wasn't he - mandy? .............................................. cunk was on telly last night. my mother couldn't work out what she was doing. my pointing out that i think it, the cunk on.... tv show, is supposed to be humourous, a comedy show of sorts, kindda settled her, though. which was nice.",0
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,rL8txb8UQWM,Did Alan Carr Almost Kill Someone? | SPEXY BEAST | Universal Comedy,3156,He is so funny! And so watchable. Love him.,2
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,rL8txb8UQWM,Did Alan Carr Almost Kill Someone? | SPEXY BEAST | Universal Comedy,3156,I could watch him perform for hours - but my stomach would be in pain from the excessive laughing,0
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,rL8txb8UQWM,Did Alan Carr Almost Kill Someone? | SPEXY BEAST | Universal Comedy,3156,Dod?,4
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,rL8txb8UQWM,Did Alan Carr Almost Kill Someone? | SPEXY BEAST | Universal Comedy,3156,Dod 🥀,0
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,rL8txb8UQWM,Did Alan Carr Almost Kill Someone? | SPEXY BEAST | Universal Comedy,3156,Dod,0
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,rL8txb8UQWM,Did Alan Carr Almost Kill Someone? | SPEXY BEAST | Universal Comedy,3156,Yes he dod,0
UCZIv78thfup6-JB5HxqT3Pg,591000,266913874,885,0,rL8txb8UQWM,Did Alan Carr Almost Kill Someone? | SPEXY BEAST | Universal Comedy,3156,Alan Carr killed Ken Dodd? So he could steal on his teeth jokes?,0
UCJLFizUO3gCQnyiYKMYvUgg,1610000,639418626,773,0,Rd15aW6Jcg0,Playing The Critics Worst Rated Gamecube Games Ever,45805,Need Joey on here time to time!,55
UCJLFizUO3gCQnyiYKMYvUgg,1610000,639418626,773,0,Rd15aW6Jcg0,Playing The Critics Worst Rated Gamecube Games Ever,45805,WHAT HAPPENED TO THE BORED SERIES IT WAS SO GOODDDDDD,45
